"stone","zone","tomb","form","material","ulx","uly","lrx","lry","condition"
"S1691","Zona Seconda",1827,"CROSS","stone",2532.83461,413.08211100000005,2541.211721,417.25278000000003,"reasonable"
"S1692","Zona Seconda",,"LEDG","stone",2519.814906,413.71285,2530.804362,433.990898,"reasonable"
"S1693","Zona Seconda",1201,"HEAD","stone",2508.567185,414.95931800000005,2517.334905,417.39775899999995,"good"
"S1694","Zona Seconda",2421,"CROSS","stone",2496.728422,417.068712,2504.132689,421.340517,"reasonable"
"S1695","Zona Seconda",2420,"PLB","stone",2487.139205,418.99894200000006,2489.941799,421.91127600000004,"reasonable"
"S1696","Zona Seconda",,"LEDG","stone",2470.659453,417.896533,2481.833814,438.69254,"reasonable"
"S1697","Zona Seconda",593,"PLG","stone",2458.668319,427.57504600000004,2465.537699,436.17875000000004,"good"
"S1699","Zona Seconda",,"PLB","stone",2443.729959,422.169577,2451.97709,432.34391300000004,"reasonable"
"S1700","Zona Seconda",2417,"COL","stone",2432.810846,422.584123,2438.711327,428.368706,"reasonable"
"S1701","Zona Seconda",1030,"PLB","stone",2434.638536,431.91378499999996,2440.918748,436.94463600000006,"good"
"S1702","Zona Seconda",2416,"LEDG","stone",2420.172965,423.012976,2432.674325,443.830297,"reasonable"
"S1703","Zona Seconda",2415,"HEAD","stone",2407.294292,426.151031,2416.557678,428.96777299999997,"good"
"S1704","Zona Seconda",2414,"HEAD","stone",2396.236557,425.80252099999996,2404.774408,430.325066,"reasonable"
"S1705","Zona Seconda",1105,"HEAD","stone",2385.033386,426.57075299999997,2394.107834,429.49038099999996,"reasonable"
"S1706","Zona Seconda",2413,"PLB","stone",2373.94995,428.04364999999996,2381.523151,437.557446,"reasonable"
"S1707","Zona Seconda",,"URN","stone",2367.366781,429.04630999999995,2372.682269,435.04424000000006,"bad"
"S1708","Zona Seconda",,"PLB","stone",2342.716781,442.195742,2351.633177,445.951142,"reasonable"
"S1709","Zona Seconda",,"CROSS","stone",2330.931211,431.612299,2340.509231,438.757618,"reasonable"
"S1710","Zona Seconda",2410,"HEAD","stone",2319.684343,432.796013,2329.499813,436.87929299999996,"reasonable"
"S1711","Zona Seconda",,"LEDG","stone",2307.010411,433.819571,2318.474503,454.10785599999997,"reasonable"
"S1713","Zona Seconda",,"LEDG","stone",2289.361956,435.795756,2300.68155,456.11300600000004,"bad"
"S1714","Zona Seconda",2407,"CROSS","stone",2278.420701,437.571596,2287.226579,444.113971,"reasonable"
"S1715","Zona Seconda",1428,"PED","stone",2249.953497,439.53088,2269.992944,458.130936,"bad"
"S1716","Zona Seconda",2406,"CROSS","stone",2232.686025,440.88789299999996,2242.787855,447.543146,"reasonable"
"S1717","Zona Seconda",2405,"CROSS","stone",2219.740148,442.600108,2229.161218,448.88051500000006,"reasonable"
"S1718","Zona Seconda",2404,"CROSS","stone",2208.629251,443.42207099999996,2218.539364,449.97120800000005,"reasonable"
"S1719","Zona Seconda",2403,"HEAD","stone",2197.959942,444.60421299999996,2209.116204,465.264765,"reasonable"
"S1720","Zona Seconda",2402,"LEDG","stone",2186.556899,445.32923800000003,2197.804431,466.063618,"reasonable"
"S1721","Zona Seconda",,"LEDG","stone",2174.942515,447.97084700000005,2184.791913,464.808444,"good"
"S1722","Zona Seconda",2387,"HEAD","stone",2176.065318,474.382298,2185.897217,481.421116,"good"
"S1723","Zona Seconda",,"PED","stone",2187.575472,473.45490400000006,2196.302933,482.87015199999996,"good"
"S1724","Zona Seconda",,"CROSS","stone",2197.963809,472.60223299999996,2209.034358,484.13528499999995,"reasonable"
"S1725","Zona Seconda",1625,"OBEL","stone",2213.984875,471.722844,2222.257378,476.25088100000005,"reasonable"
"S1726","Zona Seconda",2389,"CROSS","stone",2226.20546,469.75920099999996,2236.086446,475.79410399999995,"bad"
"S1727","Zona Seconda",,"HEAD","stone",2239.207425,468.62655800000005,2247.872324,471.549883,"good"
"S1728","Zona Seconda",,"PLB","stone",2252.149127,468.824432,2259.401685,472.81801099999996,"good"
"S1729","Zona Seconda",,"PLB","stone",2263.516238,467.55106,2270.770137,471.653873,"good"
"S1730","Zona Seconda",,"CROSS","stone",2276.780635,466.447351,2284.53906,471.899171,"bad"
"S1731","Zona Seconda",2392,"CROSS","stone",2287.908967,465.381748,2295.720696,471.24474799999996,"reasonable"
"S1732","Zona Seconda",1620,"HEAD","stone",2297.599838,463.181383,2307.275806,468.285625,"good"
"S1733","Zona Seconda",2393,"HEAD","stone",2309.987112,462.04896299999996,2320.441469,467.070382,"reasonable"
"S1734","Zona Seconda",,"CROSS","stone",2323.114382,461.18874700000003,2329.971023,467.45592999999997,"reasonable"
"S1735","Zona Seconda",2395,"CROSS","stone",2334.61271,459.86899000000005,2343.364987,466.158589,"bad"
"S1736","Zona Seconda",529,"PLB","stone",2348.073361,460.418225,2355.612793,465.150718,"good"
"S1737","Zona Seconda",1193,"HEAD","stone",2395.670978,451.57624899999996,2404.817238,456.94206899999995,"reasonable"
"S1738","Zona Seconda",2396,"OBEL","stone",2408.847216,450.28469700000005,2417.918576,455.59013000000004,"reasonable"
"S1739","Zona Seconda",2397,"HEAD","stone",2420.519744,449.414074,2429.943599,454.82558500000005,"reasonable"
"S1740","Zona Seconda",2398,"HEAD","stone",2432.018071,448.063404,2441.18535,452.39730899999995,"reasonable"
"S1741","Zona Seconda",2399,"HEAD","stone",2443.522312,447.15096800000003,2453.01252,451.35665700000004,"reasonable"
"S1742","Zona Seconda",225,"PED","stone",2461.865013,444.56518600000004,2473.275555,451.738972,"good"
"S1743","Zona Seconda",,"COL","stone",2480.454651,443.686198,2491.506173,453.69058700000005,"reasonable"
"S1744","Zona Seconda",,"HEAD","stone",2494.623488,441.45572000000004,2503.784474,445.67590600000005,"reasonable"
"S1745","Zona Seconda",1058,"LEDG","stone",2510.280472,440.408962,2521.757306,460.04693799999995,"reasonable"
"S1746","Zona Seconda",93,"CROSS","stone",2523.652435,439.19462599999997,2534.389137,458.68402000000003,"good"
"S1747","Zona Seconda",1447,"CROSS","stone",2536.397882,437.710969,2548.125981,457.445066,"reasonable"
"S1748","Zona Seconda",1902,"LEDG","stone",2549.525151,436.42076399999996,2561.96876,456.20077200000003,"reasonable"
"S1749","Zona Seconda",2386,"CROSS","stone",2554.102674,462.11902299999997,2559.633416,468.231995,"bad"
"S1750","Zona Seconda",2385,"COPE","stone",2539.346464,462.90257199999996,2550.499793,484.523007,"bad"
"S1751","Zona Seconda",,"PLB","stone",2530.252546,464.918496,2536.734075,470.238736,"reasonable"
"S1752","Zona Seconda",2384,"CROSS","stone",2521.230718,465.35561600000005,2527.80031,472.04158700000005,"bad"
"S1753","Zona Seconda",2383,"HEAD","stone",2509.487697,466.653287,2515.581992,469.96952999999996,"very poor"
"S1754","Zona Seconda",,"CROSS","stone",2499.982394,467.55351499999995,2506.49726,474.30396399999995,"bad"
"S1755","Zona Seconda",,"HEAD","stone",2485.23801,468.83516,2494.285434,473.37024199999996,"bad"
"S1756","Zona Seconda",1611,"CHEST","stone",2474.240894,469.88493000000005,2484.190227,491.37060099999997,"bad"
"S1757","Zona Seconda",2380,"HEAD","stone",2457.521222,472.466899,2465.396852,476.816605,"reasonable"
"S1758","Zona Seconda",,"CROSS","stone",2446.39289,473.62984100000006,2450.79136,477.33859300000006,"very poor"
"S1759","Zona Seconda",,"PLB","stone",2435.132205,476.95094900000004,2441.08376,480.87834599999996,"bad"
"S1760","Zona Seconda",,"CROSS","stone",2422.381984,475.319162,2432.407714,482.476306,"bad"
"S1761","Zona Seconda",1446,"HEAD","stone",2410.13775,476.88466200000005,2419.219915,480.561639,"reasonable"
"S1762","Zona Seconda",,"CROSS","stone",2365.13276,486.35476400000005,2374.471114,494.090143,"reasonable"
"S1763","Zona Seconda",2374,"LEDG","stone",2353.598956,486.763093,2364.126986,508.381938,"bad"
"S1764","Zona Seconda",2373,"HEAD","stone",2342.637317,488.804169,2350.780464,494.40991299999996,"bad"
"S1765","Zona Seconda",811,"PLB","stone",2330.894295,490.188216,2338.744006,493.84354700000006,"bad"
"S1766","Zona Seconda",2372,"LEDG","stone",2318.477457,490.155207,2329.367628,509.15185599999995,"bad"
"S1767","Zona Seconda",2371,"CROSS","stone",2306.734435,491.837448,2314.888534,498.239876,"bad"
"S1768","Zona Seconda",2370,"COL","stone",2293.840035,492.72990200000004,2301.460618,500.35048400000005,"reasonable"
"S1769","Zona Seconda",,"PED","stone",2280.599288,493.968928,2290.678183,500.473566,"reasonable"
"S1770","Zona Seconda",794,"PLB","stone",2268.60566,495.54346799999996,2277.163445,500.923586,"reasonable"
"S1771","Zona Seconda",2183,"CROSS","stone",2257.632195,497.203584,2264.710982,503.81850799999995,"bad"
"S1772","Zona Seconda",813,"PLB","stone",2245.747271,495.48551499999996,2253.047446,498.365999,"reasonable"
"S1773","Zona Seconda",,"CROSS","stone",2235.584751,498.25468,2244.232755,504.23396,"reasonable"
"S1774","Zona Seconda",,"CROSS","stone",2223.818079,499.01505,2231.791971,503.78532600000005,"bad"
"S1775","Zona Seconda",,"CROSS","stone",2212.450967,500.417003,2219.470503,504.32677,"bad"
"S1776","Zona Seconda",2366,"HEAD","stone",2202.426714,501.01271299999996,2208.54409,504.802064,"reasonable"
"S1777","Zona Seconda",2365,"PED","stone",2182.742293,501.43535399999996,2191.897397,507.354433,"reasonable"
"S1778","Zona Seconda",,"PLB","stone",2175.789862,545.910436,2183.866066,549.513272,"reasonable"
"S1779","Zona Seconda",,"LEDG","stone",2184.911987,534.151327,2193.417402,552.765208,"reasonable"
"S1780","Zona Seconda",2348,"HEAD","stone",2197.234224,531.802421,2207.314991,537.317973,"bad"
"S1781","Zona Seconda",2349,"PED","stone",2210.886356,531.0346040000001,2220.176943,539.048148,"bad"
"S1782","Zona Seconda",849,"HEAD","stone",2223.249982,529.561547,2233.326083,533.082855,"reasonable"
"S1783","Zona Seconda",2350,"CROSS","stone",2237.534541,528.815789,2246.044191,535.277207,"bad"
"S1784","Zona Seconda",,"PLB","stone",2248.275138,527.721977,2255.954915,533.898324,"bad"
"S1785","Zona Seconda",,"PLB","stone",2249.689164,541.668825,2256.84182,548.139707,"bad"
"S1786","Zona Seconda",,"PLB","stone",2259.671813,527.141388,2266.955038,531.736602,"bad"
"S1787","Zona Seconda",2351,"HEAD","stone",2269.875721,524.890672,2280.682437,531.624146,"reasonable"
"S1788","Zona Seconda",2352,"HEAD","stone",2284.118894,523.364612,2293.659954,526.193023,"reasonable"
"S1789","Zona Seconda",2353,"CROSS","stone",2298.385716,522.608052,2305.052979,529.275315,"bad"
"S1790","Zona Seconda",2354,"HEAD","stone",2310.254041,521.036326,2319.304492,523.954619,"reasonable"
"S1791","Zona Seconda",700,"PLB","stone",2324.961811,521.519843,2331.250823,525.514203,"good"
"S1792","Zona Seconda",,"PLB","stone",2325.249861,525.020403,2331.559448,529.264804,"good"
"S1793","Zona Seconda",2355,"CROSS","stone",2336.007367,518.465816,2345.530012,538.203425,"reasonable"
"S1794","Zona Seconda",,"PLG","stone",2348.739849,519.743897,2354.948151,530.0005170000001,"bad"
"S1795","Zona Seconda",2356,"COPE","stone",2358.120988,515.946596,2369.259223,537.166206,"bad"
"S1796","Zona Seconda",1270,"HEAD","stone",2369.988173,517.635955,2378.053188,522.888033,"bad"
"S1797","Zona Seconda",2357,"HEAD","stone",2380.878862,513.863438,2390.874043,520.225297,"reasonable"
"S1798","Zona Seconda",2358,"CROSS","stone",2392.75196,515.52608,2400.739344,520.427225,"unrecorded"
"S1799","Zona Seconda",1445,"CHEST","stone",2438.980419,505.10750099999996,2448.2284,522.941601,"bad"
"S1800","Zona Seconda",2359,"LEDG","stone",2451.786131,502.257871,2463.218497,522.716727,"reasonable"
"S1801","Zona Seconda",2360,"CHEST","stone",2466.333123,501.969604,2475.536422,520.149614,"reasonable"
"S1802","Zona Seconda",2361,"PED","stone",2479.520657,499.18697999999995,2489.677977,506.15087800000003,"bad"
"S1803","Zona Seconda",198,"ROCK","stone",2492.015498,497.876135,2501.80922,503.55860500000006,"good"
"S1804","Zona Seconda",2362,"CROSS","stone",2505.201893,498.04914299999996,2514.031714,504.568761,"bad"
"S1805","Zona Seconda",,"PLB","stone",2519.086893,497.13984200000004,2523.934548,500.157468,"reasonable"
"S1806","Zona Seconda",,"CROSS","stone",2529.422017,495.428367,2533.400955,501.046293,"very poor"
"S1807","Zona Seconda",2363,"HEAD","stone",2537.787765,494.071415,2546.696906,498.771524,"bad"
"S1808","Zona Seconda",2363,"LEDG","stone",2538.972341,500.63443099999995,2546.729519,508.625365,"bad"
"S1809","Zona Seconda",2364,"HEAD","stone",2549.303831,493.27901299999996,2557.718303,496.09898499999997,"reasonable"
"S1810","Zona Seconda",708,"CROSS","stone",2549.10687,521.258782,2554.460323,524.8632,"reasonable"
"S1811","Zona Seconda",2342,"CROSS","stone",2535.425175,521.340092,2542.270938,525.132958,"very poor"
"S1813","Zona Seconda",2341,"HEAD","stone",2522.805029,522.434858,2531.930596,526.353876,"reasonable"
"S1814","Zona Seconda",1606,"PLB","stone",2513.155547,525.653204,2520.484553,528.820812,"bad"
"S1815","Zona Seconda",,"LEDG","stone",2503.315723,527.313876,2511.465928,542.535308,"bad"
"S1816","Zona Seconda",2340,"CROSS","stone",2493.53139,524.993614,2501.089096,531.61949,"reasonable"
"S1817","Zona Seconda",,"PLB","stone",2480.271766,528.796857,2488.717995,532.509266,"reasonable"
"S1818","Zona Seconda",,"PLG","stone",2467.658674,527.565005,2475.432475,533.5953030000001,"reasonable"
"S1819","Zona Seconda",2338,"HEAD","stone",2454.02428,528.536622,2463.518636,533.98832,"reasonable"
"S1820","Zona Seconda",999,"HEAD","stone",2407.091304,540.075837,2415.632086,542.995935,"good"
"S1821","Zona Seconda",,"PLB","stone",2409.359941,551.016364,2414.881602,554.812265,"reasonable"
"S1822","Zona Seconda",489,"COL","stone",2393.803257,540.619159,2402.205938,549.256357,"unrecorded"
"S1823","Zona Seconda",488,"PLB","stone",2382.775439,543.759505,2388.968318,546.526122,"bad"
"S1824","Zona Seconda",417,"CROSS","stone",2370.47208,543.78186,2379.182786,550.862093,"bad"
"S1825","Zona Seconda",1731,"CROSS","stone",2359.104967,545.108871,2367.40633,551.777122,"reasonable"
"S1826","Zona Seconda",1617,"LEDG","stone",2345.857168,549.145653,2352.80008,560.658938,"reasonable"
"S1827","Zona Seconda",1400,"CROSS","stone",2334.371805,547.912002,2342.21658,553.199088,"bad"
"S1828","Zona Seconda",1065,"PLB","stone",2321.106918,551.180191,2330.246126,556.821251,"bad"
"S1829","Zona Seconda",2336,"CROSS","stone",2308.314659,549.241831,2317.025309,554.680804,"bad"
"S1830","Zona Seconda",2335,"LEDG","stone",2297.037374,549.664255,2306.368039,568.70353,"bad"
"S1831","Zona Seconda",968,"CHEST","stone",2271.665871,550.771257,2293.960503,572.971504,"reasonable"
"S1832","Zona Seconda",2334,"HEAD","stone",2259.791633,553.5433850000001,2269.275231,557.729573,"bad"
"S1833","Zona Seconda",2333,"CROSS","stone",2248.042699,554.796506,2257.107664,560.666369,"reasonable"
"S1834","Zona Seconda",2332,"HEAD","stone",2236.80089,555.783553,2246.363446,561.688898,"reasonable"
"S1835","Zona Seconda",,"PLB","stone",2227.289676,556.913547,2233.354489,562.272866,"reasonable"
"S1836","Zona Seconda",2331,"CROSS","stone",2213.547717,557.895873,2225.405824,578.409703,"bad"
"S1837","Zona Seconda",417,"HEAD","stone",2202.419386,559.123877,2211.627289,562.445857,"reasonable"
"S1838","Zona Seconda",30,"LEDG","stone",2192.578423,563.675668,2199.926553,573.683303,"bad"
"S1839","Zona Seconda",,"HEAD","stone",2179.77499,560.990331,2189.063672,565.519981,"reasonable"
"S1840","Zona Seconda",2308,"CROSS","stone",2182.138443,587.169562,2189.998138,593.652466,"reasonable"
"S1841","Zona Seconda",2309,"COPE","stone",2192.121308,585.574299,2202.947268,605.783273,"reasonable"
"S1842","Zona Seconda",2310,"CROSS","stone",2205.266315,584.869125,2214.609963,591.558337,"reasonable"
"S1843","Zona Seconda",2311,"COL","stone",2218.059063,584.636565,2226.228203,592.458241,"reasonable"
"S1844","Zona Seconda",2312,"CROSS","stone",2231.037378,582.933214,2239.170716,588.966667,"reasonable"
"S1845","Zona Seconda",778,"BOOK","stone",2241.321783,588.081938,2246.986986,590.626588,"excellent"
"S1846","Zona Seconda",779,"PLB","stone",2242.236875,596.870156,2247.279142,599.373929,"good"
"S1847","Zona Seconda",,"PLB","stone",2248.67556,581.527197,2256.300348,591.136247,"reasonable"
"S1848","Zona Seconda",2313,"CROSS","stone",2259.171464,580.407188,2267.343478,585.63491,"good"
"S1849","Zona Seconda",417,"PLB","stone",2270.544488,579.15602,2278.613102,582.339714,"reasonable"
"S1850","Zona Seconda",,"HEAD","stone",2283.242634,576.793113,2291.809058,581.860155,"reasonable"
"S1851","Zona Seconda",2315,"COPE","stone",2294.997482,575.300299,2307.156989,596.024174,"reasonable"
"S1852","Zona Seconda",2316,"HEAD","stone",2307.98171,574.088534,2316.428032,577.307852,"reasonable"
"S1853","Zona Seconda",,"HEAD","stone",2319.86186,572.945245,2329.046052,575.994189,"reasonable"
"S1854","Zona Seconda",788,"HEAD","stone",2332.529304,572.813127,2340.331805,578.028822,"reasonable"
"S1855","Zona Seconda",,"PLB","stone",2341.396265,571.579334,2348.843501,574.4735900000001,"very poor"
"S1857","Zona Seconda",,"HEAD","stone",2361.266253,569.663981,2367.70623,572.532736,"reasonable"
"S1858","Zona Seconda",2319,"HEAD","stone",2370.771556,568.827403,2377.835744,571.833576,"reasonable"
"S1859","Zona Seconda",,"HEAD","stone",2382.59258,566.224276,2391.66563,570.638527,"reasonable"
"S1860","Zona Seconda",2320,"HEAD","stone",2394.717424,565.112022,2404.249154,569.442831,"good"
"S1861","Zona Seconda",2321,"COL","stone",2407.486521,564.41571,2415.623485,570.342488,"reasonable"
"S1862","Zona Seconda",2322,"CROSS","stone",2419.235455,562.972612,2430.464015,582.905106,"reasonable"
"S1863","Zona Seconda",618,"LEDG","stone",2432.353395,569.714244,2440.315743,580.193165,"good"
"S1864","Zona Seconda",,"PED","stone",2460.211869,555.791793,2472.111847,560.451532,"reasonable"
"S1865","Zona Seconda",,"HEAD","stone",2476.334589,554.5647280000001,2481.149863,557.307613,"reasonable"
"S1866","Zona Seconda",,"CROSS","stone",2487.480657,553.704392,2495.803174,558.659329,"reasonable"
"S1867","Zona Seconda",,"LEDG","stone",2504.570327,551.00561,2515.610745,571.705584,"reasonable"
"S1868","Zona Seconda",645,"PLB","stone",2515.722308,550.776969,2523.125983,554.942486,"good"
"S1869","Zona Seconda",,"COL","stone",2526.218211,549.795621,2532.93753,555.57547,"bad"
"S1870","Zona Seconda",2328,"HEAD","stone",2536.201075,548.071093,2545.795422,552.966983,"good"
